Year,Month,MobileWeb_or_Web,Type_of_Customers?,Where_Are_They_comming_from?,Which_Place_in_India?,How_many_Landed_on_our_Page?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form_and_Completed_and_submited_the_form?
2020,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,8495,1695
2020,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,23444,5997
2020,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,18758,3538
2020,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,30241,10422
2020,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,35130,5266
2020,Dec,Desktop_Website,New_Customer,Came_From_Google,Bangalore,114099,70011,35657,26497
2020,Dec,Desktop_Website,New_Customer,Came_From_Google,Chennai,412412,230303,133215,104268
2020,Dec,Desktop_Website,New_Customer,Came_From_Google,Dehradun,141409,86114,43654,30962
2020,Dec,Desktop_Website,New_Customer,Came_From_Google,Indore,847851,497759,318032,210076
2020,Dec,Desktop_Website,New_Customer,Came_From_Google,Pune,359278,211944,114111,78249
2020,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,542616,284784,78186,42144
2020,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,1363960,668260,149683,71907
2020,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,570608,150960,53077,28361
2020,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,1368953,601994,357271,246174
2020,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,3859346,1149868,430074,244278
2020,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,37253,17410,6715,2497
2020,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,169691,78925,33584,14553
2020,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,84980,35987,13333,5326
2020,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Indore,322489,153733,89456,70287
2020,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Pune,238426,97056,53291,16562
2020,Dec,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,8756,2806
2020,Dec,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,32298,10381
2020,Dec,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,12374,4120
2020,Dec,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,68059,18686
2020,Dec,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,38033,6248
2020,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,46171,8468
2020,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,122142,23903
2020,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,68227,7564
2020,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,242985,46956
2020,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,262877,27559
2020,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,7222,1102
2020,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,15587,2041
2020,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,10240,860
2020,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,28189,3642
2020,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,29119,2809
2020,Dec,Mobile_website,New_Customer,Came_From_Google,Bangalore,69008,27482,10037,6176
2020,Dec,Mobile_website,New_Customer,Came_From_Google,Chennai,282575,125348,57520,39735
2020,Dec,Mobile_website,New_Customer,Came_From_Google,Dehradun,106503,42657,19281,11851
2020,Dec,Mobile_website,New_Customer,Came_From_Google,Indore,874324,459912,289816,165132
2020,Dec,Mobile_website,New_Customer,Came_From_Google,Pune,262029,119860,50606,27908
2020,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,485278,133259,48491,15694
2020,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,2870002,350547,190604,65505
2020,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Dehradun,431752,83150,36960,9601
2020,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Indore,2382456,1271657,894839,199937
2020,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Pune,3922145,551963,355614,108739
2020,Dec,Mobile_website,New_Customer,Unidentified_Sources,Bangalore,66917,23132,6618,2368
2020,Dec,Mobile_website,New_Customer,Unidentified_Sources,Chennai,117097,58525,24731,8278
2020,Dec,Mobile_website,New_Customer,Unidentified_Sources,Dehradun,46111,25422,5697,1619
2020,Dec,Mobile_website,New_Customer,Unidentified_Sources,Indore,466715,207872,107705,30563
2020,Dec,Mobile_website,New_Customer,Unidentified_Sources,Pune,510775,101910,47924,17134
2021,Jan,Desktop_Website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,33812,13808
2021,Jan,Desktop_Website,Existing_Customer,Came_From_Google,Chennai,NA,NA,93522,41016
2021,Jan,Desktop_Website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,39599,18461
2021,Jan,Desktop_Website,Existing_Customer,Came_From_Google,Indore,NA,NA,128269,49042
2021,Jan,Desktop_Website,Existing_Customer,Came_From_Google,Pune,NA,NA,86085,21931
2021,Jan,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,67686,22026
2021,Jan,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,153526,62403
2021,Jan,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,111270,36729
2021,Jan,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,204652,91492
2021,Jan,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,281644,75391
2021,Jan,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,8050,1870
2021,Jan,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,23544,6311
2021,Jan,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,17451,3823
2021,Jan,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,33403,9767
2021,Jan,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,28023,5738
2021,Jan,Desktop_Website,New_Customer,Came_From_Google,Bangalore,117926,70266,41101,31446
2021,Jan,Desktop_Website,New_Customer,Came_From_Google,Chennai,416780,227238,134737,105122
2021,Jan,Desktop_Website,New_Customer,Came_From_Google,Dehradun,144403,86545,46104,32686
2021,Jan,Desktop_Website,New_Customer,Came_From_Google,Indore,909601,532286,365364,236097
2021,Jan,Desktop_Website,New_Customer,Came_From_Google,Pune,356323,201898,106733,74331
2021,Jan,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,370302,145783,77842,47218
2021,Jan,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,914440,363306,150176,80392
2021,Jan,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,551952,158378,59978,33742
2021,Jan,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,1264449,545643,356999,208409
2021,Jan,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,3348844,859400,413561,235415
2021,Jan,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,37822,16672,7247,2916
2021,Jan,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,156595,73769,33117,15267
2021,Jan,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,80764,34515,11665,5629
2021,Jan,Desktop_Website,New_Customer,Unidentified_Sources,Indore,310723,138400,87525,52747
2021,Jan,Desktop_Website,New_Customer,Unidentified_Sources,Pune,219647,79486,41766,18438
2021,Jan,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,8141,3131
2021,Jan,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,28703,9842
2021,Jan,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,10515,3664
2021,Jan,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,67541,18498
2021,Jan,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,31303,4988
2021,Jan,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,40444,7969
2021,Jan,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,107469,21648
2021,Jan,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,63181,7448
2021,Jan,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,245988,46071
2021,Jan,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,232330,25595
2021,Jan,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,6711,1040
2021,Jan,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,14625,1893
2021,Jan,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,8901,766
2021,Jan,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,27330,3120
2021,Jan,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,30289,3310
2021,Jan,Mobile_website,New_Customer,Came_From_Google,Bangalore,71083,26787,9825,6876
2021,Jan,Mobile_website,New_Customer,Came_From_Google,Chennai,271924,113703,50154,36784
2021,Jan,Mobile_website,New_Customer,Came_From_Google,Dehradun,107034,39156,15603,10058
2021,Jan,Mobile_website,New_Customer,Came_From_Google,Indore,888428,453896,280607,164047
2021,Jan,Mobile_website,New_Customer,Came_From_Google,Pune,245411,100038,39140,22450
2021,Jan,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,323529,72203,36655,13004
2021,Jan,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,634435,242241,162369,58461
2021,Jan,Mobile_website,New_Customer,Landed_on_the_page_Directly,Dehradun,268086,70038,34842,10282
2021,Jan,Mobile_website,New_Customer,Landed_on_the_page_Directly,Indore,2406885,1276519,970455,209864
2021,Jan,Mobile_website,New_Customer,Landed_on_the_page_Directly,Pune,2387859,477208,350273,110647
2021,Jan,Mobile_website,New_Customer,Unidentified_Sources,Bangalore,53487,17523,6330,2346
2021,Jan,Mobile_website,New_Customer,Unidentified_Sources,Chennai,108920,51971,22823,7521
2021,Jan,Mobile_website,New_Customer,Unidentified_Sources,Dehradun,38023,23300,5134,1573
2021,Jan,Mobile_website,New_Customer,Unidentified_Sources,Indore,384655,180001,105177,33876
2021,Jan,Mobile_website,New_Customer,Unidentified_Sources,Pune,261786,98732,49429,18593
2021,Feb,Desktop_Website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,28821,12035
2021,Feb,Desktop_Website,Existing_Customer,Came_From_Google,Chennai,NA,NA,79223,35027
2021,Feb,Desktop_Website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,28498,13043
2021,Feb,Desktop_Website,Existing_Customer,Came_From_Google,Indore,NA,NA,107688,42443
2021,Feb,Desktop_Website,Existing_Customer,Came_From_Google,Pune,NA,NA,77451,18435
2021,Feb,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,61150,19797
2021,Feb,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,136144,54364
2021,Feb,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,94963,30394
2021,Feb,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,184987,81662
2021,Feb,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,257685,62100
2021,Feb,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,7174,1626
2021,Feb,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,19755,5204
2021,Feb,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,13557,2772
2021,Feb,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,29218,9562
2021,Feb,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,23318,5051
2021,Feb,Desktop_Website,New_Customer,Came_From_Google,Bangalore,98483,56896,32426,24263
2021,Feb,Desktop_Website,New_Customer,Came_From_Google,Chennai,358640,193468,115721,90525
2021,Feb,Desktop_Website,New_Customer,Came_From_Google,Dehradun,116410,68032,38240,28721
2021,Feb,Desktop_Website,New_Customer,Came_From_Google,Indore,772373,446772,305879,196944
2021,Feb,Desktop_Website,New_Customer,Came_From_Google,Pune,311531,172674,89609,61216
2021,Feb,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,420104,188277,83806,49760
2021,Feb,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,1441355,648552,153180,68938
2021,Feb,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,571259,171265,84939,46878
2021,Feb,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,1193816,478270,288461,181615
2021,Feb,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,4072062,992789,464280,257187
2021,Feb,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,34099,14496,6582,2632
2021,Feb,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,133346,62952,27557,13073
2021,Feb,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,59922,29746,9684,4459
2021,Feb,Desktop_Website,New_Customer,Unidentified_Sources,Indore,307418,125346,78096,50917
2021,Feb,Desktop_Website,New_Customer,Unidentified_Sources,Pune,161926,64413,32632,15303
2021,Feb,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,12987,6092
2021,Feb,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,33929,12761
2021,Feb,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,13265,5863
2021,Feb,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,70382,22180
2021,Feb,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,40973,9271
2021,Feb,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,52438,15871
2021,Feb,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,112432,27086
2021,Feb,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,72343,13523
2021,Feb,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,254893,56319
2021,Feb,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,265115,43147
2021,Feb,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,7218,1350
2021,Feb,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,15102,2362
2021,Feb,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,10197,1407
2021,Feb,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,29048,3940
2021,Feb,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,30396,4109
2021,Feb,Mobile_website,New_Customer,Came_From_Google,Bangalore,92932,38458,13688,11373
2021,Feb,Mobile_website,New_Customer,Came_From_Google,Chennai,310222,135006,57647,47394
2021,Feb,Mobile_website,New_Customer,Came_From_Google,Dehradun,120203,45995,16537,12886
2021,Feb,Mobile_website,New_Customer,Came_From_Google,Indore,956885,493547,305390,175117
2021,Feb,Mobile_website,New_Customer,Came_From_Google,Pune,298824,131625,49403,33849
2021,Feb,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,421053,107988,46633,22438
2021,Feb,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,979176,322341,166723,73383
2021,Feb,Mobile_website,New_Customer,Landed_on_the_page_Directly,Dehradun,424124,117990,40529,18474
2021,Feb,Mobile_website,New_Customer,Landed_on_the_page_Directly,Indore,2672717,1309162,901389,214057
2021,Feb,Mobile_website,New_Customer,Landed_on_the_page_Directly,Pune,1797321,607431,376315,136479
2021,Feb,Mobile_website,New_Customer,Unidentified_Sources,Bangalore,71174,18844,6225,2480
2021,Feb,Mobile_website,New_Customer,Unidentified_Sources,Chennai,143678,60678,22691,9526
2021,Feb,Mobile_website,New_Customer,Unidentified_Sources,Dehradun,48428,26342,5978,3168
2021,Feb,Mobile_website,New_Customer,Unidentified_Sources,Indore,591068,223383,108388,38612
2021,Feb,Mobile_website,New_Customer,Unidentified_Sources,Pune,274018,95996,43062,17495
2021,Mar,Desktop_Website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,29428,11903
2021,Mar,Desktop_Website,Existing_Customer,Came_From_Google,Chennai,NA,NA,82212,37119
2021,Mar,Desktop_Website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,23058,10699
2021,Mar,Desktop_Website,Existing_Customer,Came_From_Google,Indore,NA,NA,121908,49266
2021,Mar,Desktop_Website,Existing_Customer,Came_From_Google,Pune,NA,NA,76837,18429
2021,Mar,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,65590,20108
2021,Mar,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,141368,57794
2021,Mar,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,97812,29147
2021,Mar,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,212624,96225
2021,Mar,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,289362,63849
2021,Mar,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,7410,1689
2021,Mar,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,20564,5448
2021,Mar,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,13953,2657
2021,Mar,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,34589,8356
2021,Mar,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,25410,5172
2021,Mar,Desktop_Website,New_Customer,Came_From_Google,Bangalore,96596,55442,32673,25408
2021,Mar,Desktop_Website,New_Customer,Came_From_Google,Chennai,383071,203720,123002,97947
2021,Mar,Desktop_Website,New_Customer,Came_From_Google,Dehradun,100228,54496,28182,21080
2021,Mar,Desktop_Website,New_Customer,Came_From_Google,Indore,831138,479376,326918,219234
2021,Mar,Desktop_Website,New_Customer,Came_From_Google,Pune,316491,176980,95597,63793
2021,Mar,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,1136869,172842,114777,69461
2021,Mar,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,1887708,420742,184139,80318
2021,Mar,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,1087024,173614,79633,34548
2021,Mar,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,2886513,617152,413537,202499
2021,Mar,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,8093290,1270293,652192,353705
2021,Mar,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,50458,14623,6635,2731
2021,Mar,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,154183,66020,28717,13551
2021,Mar,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,53383,29084,10107,5137
2021,Mar,Desktop_Website,New_Customer,Unidentified_Sources,Indore,389245,135365,82818,40094
2021,Mar,Desktop_Website,New_Customer,Unidentified_Sources,Pune,198514,73990,39114,19867
2021,Mar,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,20633,9733
2021,Mar,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,49195,19326
2021,Mar,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,16090,7512
2021,Mar,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,94860,35182
2021,Mar,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,53532,12901
2021,Mar,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,70717,24730
2021,Mar,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,142968,40066
2021,Mar,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,97708,21734
2021,Mar,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,358459,98229
2021,Mar,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,349710,67706
2021,Mar,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,8213,1748
2021,Mar,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,18031,3274
